 min,protein code,molecular feature z score neg,,max,protein code,molecular feature z score pos,File number
min,YOR191W_idr_7,-2.44048622,,max,YOR191W_idr_7,3.594868959,
min,YOR191W_idr_9,-6.298131579,,max,YOR191W_idr_9,3.607775286,
min,YOR194C_idr_2,-3.695721283,,max,YOR194C_idr_2,4.589018074,
min,YOR195W_idr_16,-7.216683925,,max,YOR195W_idr_16,3.535137548,
min,YOR196C_idr_1,-6.254060264,,max,YOR196C_idr_1,3.271424865,
min,YOR197W_idr_1,-4.094164327,,max,YOR197W_idr_1,6.879643956,
min,YOR198C_idr_6,-10.37830063,,max,YOR198C_idr_6,2.302059443,
min,YOR198C_idr_8,-11.22892606,,max,YOR198C_idr_8,4.541061105,
min,YOR201C_idr_1,-4.793188791,,max,YOR201C_idr_1,3.100373814,
min,YOR204W_idr_1,-9.603489915,,max,YOR204W_idr_1,4.903874065,
min,YOR204W_idr_3,-13.58844003,,max,YOR204W_idr_3,3.918432957,4504-4603
min,YOR205C_idr_2,-4.301190662,,max,YOR205C_idr_2,2.647378933,
min,YOR206W_idr_3,-6.082518138,,max,YOR206W_idr_3,2.716845269,
min,YOR206W_idr_4,-5.570135048,,max,YOR206W_idr_4,3.56366823,
min,YOR206W_idr_9,-4.661672303,,max,YOR206W_idr_9,6.265878084,
min,YOR208W_idr_1,-1.718352363,,max,YOR208W_idr_1,4.466089136,
min,YOR208W_idr_13,-1.834488993,,max,YOR208W_idr_13,6.993145179,
min,YOR208W_idr_7,-3.452121849,,max,YOR208W_idr_7,2.937627198,
min,YOR211C_idr_1,-10.1990249,,max,YOR211C_idr_1,4.503836136,
min,YOR211C_idr_4,-7.22692561,,max,YOR211C_idr_4,6.205820536,
min,YOR217W_idr_1,-4.941318369,,max,YOR217W_idr_1,2.31938862,
min,YOR217W_idr_6,-4.641412559,,max,YOR217W_idr_6,2.373592035,
min,YOR217W_idr_9,-8.836933762,,max,YOR217W_idr_9,2.7964988,
min,YOR219C_idr_1,-3.905456483,,max,YOR219C_idr_1,2.87259037,
min,YOR220W_idr_4,-3.469157886,,max,YOR220W_idr_4,5.459157513,
min,YOR227W_idr_1,-8.774334836,,max,YOR227W_idr_1,5.846396705,
min,YOR227W_idr_3,-3.011399162,,max,YOR227W_idr_3,5.547432532,
min,YOR227W_idr_4,-3.504035723,,max,YOR227W_idr_4,6.295842624,
min,YOR227W_idr_5,-7.551670685,,max,YOR227W_idr_5,2.86719065,
min,YOR227W_idr_7,-7.0352598,,max,YOR227W_idr_7,2.651115558,
min,YOR228C_idr_2,-5.042317133,,max,YOR228C_idr_2,2.056340208,
min,YOR231W_idr_1,-4.65048602,,max,YOR231W_idr_1,5.743267128,
min,YOR232W_idr_1,-10.36253423,,max,YOR232W_idr_1,2.637599871,
min,YOR233W_idr_1,-4.265725918,,max,YOR233W_idr_1,3.695035307,
min,YOR233W_idr_2,-1.349047311,,max,YOR233W_idr_2,3.038247115,
min,YOR233W_idr_3,-12.09999205,,max,YOR233W_idr_3,8.576508379,
min,YOR239W_idr_1,-7.09340615,,max,YOR239W_idr_1,4.962733575,
min,YOR242C_idr_1,-3.644006966,,max,YOR242C_idr_1,2.13282196,
min,YOR242C_idr_3,-2.217542796,,max,YOR242C_idr_3,2.158837413,
min,YOR243C_idr_1,-3.728525722,,max,YOR243C_idr_1,3.171626335,
min,YOR244W_idr_2,-16.3352197,,max,YOR244W_idr_2,3.08486042,
min,YOR245C_idr_1,-2.112573083,,max,YOR245C_idr_1,6.844503142,
min,YOR249C_idr_6,-3.295132421,,max,YOR249C_idr_6,5.099516651,
min,YOR254C_idr_4,-5.103016271,,max,YOR254C_idr_4,1.413901722,
min,YOR254C_idr_6,-4.934485494,,max,YOR254C_idr_6,3.240075772,
min,YOR256C_idr_1,-14.03610043,,max,YOR256C_idr_1,3.467960084,
min,YOR259C_idr_1,-10.43665927,,max,YOR259C_idr_1,4.442561545,
min,YOR260W_idr_9,-4.227312896,,max,YOR260W_idr_9,6.832991844,
min,YOR261C_idr_3,-7.822647856,,max,YOR261C_idr_3,2.81215914,
min,YOR262W_idr_1,-5.344129583,,max,YOR262W_idr_1,0.918910464,
min,YOR264W_idr_9,-2.182219263,,max,YOR264W_idr_9,2.482285034,
min,YOR267C_idr_1,-6.207051126,,max,YOR267C_idr_1,4.097375054,
min,YOR267C_idr_2,-8.722921615,,max,YOR267C_idr_2,5.224514094,
min,YOR270C_idr_5,-8.382749848,,max,YOR270C_idr_5,2.727282678,
min,YOR273C_idr_1,-3.122883729,,max,YOR273C_idr_1,3.10374467,
min,YOR273C_idr_3,-7.583076587,,max,YOR273C_idr_3,2.877344323,
min,YOR279C_idr_3,-3.39478736,,max,YOR279C_idr_3,4.424308622,
min,YOR279C_idr_7,-2.372105003,,max,YOR279C_idr_7,4.321395793,
min,YOR280C_idr_2,-6.595324894,,max,YOR280C_idr_2,2.578019637,
min,YOR281C_idr_7,-3.435675264,,max,YOR281C_idr_7,3.712065851,
min,YOR287C_idr_2,-5.861474615,,max,YOR287C_idr_2,1.801674477,
min,YOR287C_idr_3,-5.243685803,,max,YOR287C_idr_3,4.365609351,
min,YOR290C_idr_10,-6.43520144,,max,YOR290C_idr_10,1.439349861,
min,YOR290C_idr_12,-4.228552102,,max,YOR290C_idr_12,9.096173999,
min,YOR290C_idr_14,-3.941866677,,max,YOR290C_idr_14,2.587515217,
min,YOR290C_idr_15,-2.627201678,,max,YOR290C_idr_15,1.85080483,
min,YOR290C_idr_22,-2.841222312,,max,YOR290C_idr_22,2.914739532,
min,YOR290C_idr_4,-12.13986238,,max,YOR290C_idr_4,1.291081875,
min,YOR290C_idr_8,-9.672222062,,max,YOR290C_idr_8,5.488419653,
min,YOR291W_idr_1,-3.000401561,,max,YOR291W_idr_1,3.192110903,
min,YOR291W_idr_12,-2.209576068,,max,YOR291W_idr_12,4.495490858,
min,YOR291W_idr_2,-11.92139623,,max,YOR291W_idr_2,2.090573881,
min,YOR291W_idr_3,-3.858211024,,max,YOR291W_idr_3,1.594216271,
min,YOR291W_idr_5,-5.469309552,,max,YOR291W_idr_5,2.475291206,
min,YOR291W_idr_9,-2.942927245,,max,YOR291W_idr_9,1.990197076,
min,YOR296W_idr_10,-1.805944254,,max,YOR296W_idr_10,4.319841416,
min,YOR296W_idr_12,-1.528088532,,max,YOR296W_idr_12,4.345913719,
min,YOR296W_idr_19,-2.697335551,,max,YOR296W_idr_19,2.002343299,
min,YOR297C_idr_1,-11.24782457,,max,YOR297C_idr_1,2.066293998,
min,YOR301W_idr_2,-3.948061665,,max,YOR301W_idr_2,5.089898846,
min,YOR304W_idr_1,-4.442525492,,max,YOR304W_idr_1,3.045018077,
min,YOR304W_idr_3,-13.62287724,,max,YOR304W_idr_3,2.696381928,
min,YOR304W_idr_7,-4.036694574,,max,YOR304W_idr_7,2.354403649,
min,YOR304W_idr_8,-12.08645057,,max,YOR304W_idr_8,2.71314795,
min,YOR304W_idr_9,-4.794058543,,max,YOR304W_idr_9,3.084942102,
min,YOR306C_idr_1,-1.800197205,,max,YOR306C_idr_1,4.726680728,
min,YOR307C_idr_1,-7.45303895,,max,YOR307C_idr_1,3.305658349,
min,YOR308C_idr_11,-5.37875938,,max,YOR308C_idr_11,2.115541443,
min,YOR308C_idr_12,-10.49873381,,max,YOR308C_idr_12,2.926777184,
min,YOR308C_idr_3,-4.209886769,,max,YOR308C_idr_3,3.511356285,
min,YOR308C_idr_5,-3.192206622,,max,YOR308C_idr_5,2.486122897,
min,YOR310C_idr_1,-14.40111425,,max,YOR310C_idr_1,1.897504461,
min,YOR311C_idr_1,-3.256273048,,max,YOR311C_idr_1,1.94375881,
min,YOR313C_idr_3,-3.729797578,,max,YOR313C_idr_3,3.039634363,
min,YOR316C_idr_2,-7.87904322,,max,YOR316C_idr_2,2.896470295,
min,YOR321W_idr_1,-7.390895708,,max,YOR321W_idr_1,2.479645894,
min,YOR322C_idr_10,-3.022541276,,max,YOR322C_idr_10,3.889374336,
min,YOR322C_idr_11,-6.641215508,,max,YOR322C_idr_11,3.722016083,
min,YOR322C_idr_4,-3.073751317,,max,YOR322C_idr_4,3.935137536,
min,YOR322C_idr_7,-7.56267051,,max,YOR322C_idr_7,3.789218105,
min,YOR324C_idr_13,-2.217588695,,max,YOR324C_idr_13,7.357635888,
min,YOR324C_idr_2,-4.335931211,,max,YOR324C_idr_2,2.805046414,
min,YOR324C_idr_4,-4.818218655,,max,YOR324C_idr_4,6.076515265,
min,YOR326W_idr_16,-4.450729988,,max,YOR326W_idr_16,2.578165608,
min,YOR326W_idr_21,-5.059601343,,max,YOR326W_idr_21,2.039047536,
min,YOR326W_idr_8,-15.06796635,,max,YOR326W_idr_8,1.76529058,
min,YOR329C_idr_4,-8.549042816,,max,YOR329C_idr_4,6.716949763,
min,YOR329C_idr_5,-11.37636832,,max,YOR329C_idr_5,3.320270786,
min,YOR329C_idr_7,-5.812597011,,max,YOR329C_idr_7,6.307291274,
min,YOR330C_idr_1,-7.645231428,,max,YOR330C_idr_1,6.312671997,
min,YOR330C_idr_11,-2.870171041,,max,YOR330C_idr_11,2.453962463,4604-4703
min,YOR330C_idr_2,-4.781346968,,max,YOR330C_idr_2,2.166387396,
min,YOR334W_idr_1,-14.61532606,,max,YOR334W_idr_1,5.948353581,
min,YOR337W_idr_1,-4.308357214,,max,YOR337W_idr_1,5.621520751,
min,YOR337W_idr_6,-1.950266558,,max,YOR337W_idr_6,3.363252223,
min,YOR337W_idr_9,-4.192069306,,max,YOR337W_idr_9,2.262372372,
min,YOR338W_idr_1,-6.386510301,,max,YOR338W_idr_1,4.411377053,
min,YOR338W_idr_2,-3.831266881,,max,YOR338W_idr_2,3.657639443,
min,YOR340C_idr_1,-13.07592103,,max,YOR340C_idr_1,1.844150761,
min,YOR340C_idr_2,-8.33356388,,max,YOR340C_idr_2,2.756837535,
min,YOR340C_idr_3,-5.496965642,,max,YOR340C_idr_3,0.965871727,
min,YOR341W_idr_16,-4.269134493,,max,YOR341W_idr_16,1.990781864,
min,YOR341W_idr_18,-4.291857144,,max,YOR341W_idr_18,1.895757903,
min,YOR342C_idr_3,-2.598749148,,max,YOR342C_idr_3,3.594200703,
min,YOR344C_idr_3,-4.90896115,,max,YOR344C_idr_3,8.542835133,
min,YOR346W_idr_10,-6.129801184,,max,YOR346W_idr_10,3.498038572,
min,YOR346W_idr_2,-8.104013109,,max,YOR346W_idr_2,1.68052732,
min,YOR346W_idr_5,-1.938915763,,max,YOR346W_idr_5,3.894242633,
min,YOR346W_idr_8,-6.143415184,,max,YOR346W_idr_8,2.656959264,
min,YOR348C_idr_1,-9.583995289,,max,YOR348C_idr_1,1.912362708,
min,YOR352W_idr_5,-14.54577392,,max,YOR352W_idr_5,3.106872654,
min,YOR353C_idr_7,-5.112893573,,max,YOR353C_idr_7,4.293359726,
min,YOR354C_idr_1,-4.626652487,,max,YOR354C_idr_1,3.858034038,
min,YOR355W_idr_3,-3.898260747,,max,YOR355W_idr_3,5.306748186,
min,YOR355W_idr_5,-2.624355606,,max,YOR355W_idr_5,4.221520721,
min,YOR355W_idr_7,-4.926556055,,max,YOR355W_idr_7,5.283205531,
min,YOR356W_idr_1,-3.269439965,,max,YOR356W_idr_1,3.7959916,
min,YOR357C_idr_1,-4.038417477,,max,YOR357C_idr_1,3.697215924,
min,YOR358W_idr_4,-5.642670639,,max,YOR358W_idr_4,9.283923949,
min,YOR359W_idr_1,-8.231798993,,max,YOR359W_idr_1,5.615732739,
min,YOR359W_idr_2,-3.725774519,,max,YOR359W_idr_2,7.293500569,
min,YOR361C_idr_2,-8.365263535,,max,YOR361C_idr_2,2.018018096,
min,YOR361C_idr_4,-5.361157491,,max,YOR361C_idr_4,1.207570704,
min,YOR362C_idr_2,-6.561911665,,max,YOR362C_idr_2,2.436101408,
min,YOR363C_idr_13,-10.54566893,,max,YOR363C_idr_13,3.754512247,
min,YOR363C_idr_8,-9.281286456,,max,YOR363C_idr_8,5.41661672,
min,YOR365C_idr_1,-3.195993175,,max,YOR365C_idr_1,2.341484296,
min,YOR365C_idr_3,-3.638725128,,max,YOR365C_idr_3,2.198269693,
min,YOR365C_idr_5,-5.182395704,,max,YOR365C_idr_5,1.940010854,
min,YOR368W_idr_4,-3.982469321,,max,YOR368W_idr_4,3.011001034,
min,YOR370C_idr_2,-4.31171874,,max,YOR370C_idr_2,1.441419683,
min,YOR371C_idr_5,-6.003585844,,max,YOR371C_idr_5,2.200815508,
min,YOR371C_idr_7,-4.548152303,,max,YOR371C_idr_7,4.339392835,
min,YOR371C_idr_8,-2.390711431,,max,YOR371C_idr_8,3.875464297,
min,YOR372C_idr_2,-2.246859469,,max,YOR372C_idr_2,4.923184909,
min,YOR372C_idr_6,-7.888221028,,max,YOR372C_idr_6,3.93911289,
min,YOR372C_idr_7,-11.56942445,,max,YOR372C_idr_7,3.207858211,
min,YOR373W_idr_1,-6.978688727,,max,YOR373W_idr_1,4.768268966,
min,YOR373W_idr_2,-2.231603251,,max,YOR373W_idr_2,4.016332502,
min,YOR373W_idr_4,-5.931678979,,max,YOR373W_idr_4,3.41641855,
min,YPL004C_idr_1,-4.616377688,,max,YPL004C_idr_1,2.043305375,
min,YPL004C_idr_2,-6.448238996,,max,YPL004C_idr_2,4.961960067,
min,YPL006W_idr_2,-3.339536164,,max,YPL006W_idr_2,2.540813528,
min,YPL008W_idr_6,-7.845429214,,max,YPL008W_idr_6,1.594527424,
min,YPL009C_idr_10,-5.247904304,,max,YPL009C_idr_10,4.455030925,
min,YPL009C_idr_8,-5.480362224,,max,YPL009C_idr_8,3.242910671,
min,YPL012W_idr_10,-28.0190138,,max,YPL012W_idr_10,2.14214666,
min,YPL012W_idr_2,-13.26679418,,max,YPL012W_idr_2,2.14648615,
min,YPL014W_idr_1,-1.245623122,,max,YPL014W_idr_1,3.245767303,
min,YPL014W_idr_2,-4.469734917,,max,YPL014W_idr_2,3.411133923,
min,YPL014W_idr_4,-9.377640461,,max,YPL014W_idr_4,2.57834807,
min,YPL015C_idr_2,-5.848778679,,max,YPL015C_idr_2,1.452356324,
min,YPL016W_idr_1,-4.576082556,,max,YPL016W_idr_1,9.650665738,
min,YPL016W_idr_11,-6.904786008,,max,YPL016W_idr_11,8.107933462,
min,YPL016W_idr_14,-7.063368259,,max,YPL016W_idr_14,4.796820782,
min,YPL018W_idr_1,-4.977126721,,max,YPL018W_idr_1,2.582068195,
min,YPL019C_idr_4,-8.710905305,,max,YPL019C_idr_4,4.013411478,
min,YPL019C_idr_5,-2.69134683,,max,YPL019C_idr_5,5.100601541,
min,YPL020C_idr_10,-2.937429067,,max,YPL020C_idr_10,5.351639978,
min,YPL020C_idr_12,-4.895422319,,max,YPL020C_idr_12,3.204872878,
min,YPL020C_idr_5,-4.531955418,,max,YPL020C_idr_5,2.917194732,
min,YPL022W_idr_1,-3.753358381,,max,YPL022W_idr_1,2.121411821,
min,YPL022W_idr_5,-6.453547714,,max,YPL022W_idr_5,5.29764398,
min,YPL022W_idr_6,-9.651952555,,max,YPL022W_idr_6,2.430410474,
min,YPL023C_idr_1,-4.358999033,,max,YPL023C_idr_1,2.595431873,
min,YPL026C_idr_2,-9.041331752,,max,YPL026C_idr_2,5.365674904,
min,YPL026C_idr_4,-4.922666745,,max,YPL026C_idr_4,4.718902126,
min,YPL030W_idr_3,-7.742730227,,max,YPL030W_idr_3,1.745176604,
min,YPL032C_idr_2,-11.8431835,,max,YPL032C_idr_2,6.352546984,
min,YPL042C_idr_1,-6.784428723,,max,YPL042C_idr_1,4.65780896,
min,YPL042C_idr_4,-2.788196913,,max,YPL042C_idr_4,2.704913673,
min,YPL042C_idr_5,-4.486932697,,max,YPL042C_idr_5,2.697682523,
min,YPL043W_idr_2,-10.33040036,,max,YPL043W_idr_2,1.736732537,
min,YPL043W_idr_3,-7.603295582,,max,YPL043W_idr_3,9.753829572,
min,YPL043W_idr_7,-4.385667713,,max,YPL043W_idr_7,1.131229094,
min,YPL043W_idr_8,-4.193073384,,max,YPL043W_idr_8,3.535366963,
min,YPL049C_idr_3,-3.030749403,,max,YPL049C_idr_3,5.880812214,
min,YPL049C_idr_4,-4.810295841,,max,YPL049C_idr_4,5.877597895,
min,YPL049C_idr_5,-9.106002508,,max,YPL049C_idr_5,5.309074587,
min,YPL050C_idr_1,-12.85813213,,max,YPL050C_idr_1,3.672003346,
min,YPL053C_idr_1,-2.120709807,,max,YPL053C_idr_1,10.77895358,
min,YPL054W_idr_3,-2.824152963,,max,YPL054W_idr_3,4.792826873,
min,YPL055C_idr_1,-3.114797828,,max,YPL055C_idr_1,5.139161779,
min,YPL058C_idr_1,-5.104789585,,max,YPL058C_idr_1,2.917941541,
min,YPL058C_idr_2,-7.749078139,,max,YPL058C_idr_2,0.758058889,
min,YPL058C_idr_8,-2.800513632,,max,YPL058C_idr_8,1.080377745,
min,YPL060W_idr_1,-7.274241854,,max,YPL060W_idr_1,1.835050733,
min,YPL063W_idr_1,-12.97478797,,max,YPL063W_idr_1,2.989339259,
min,YPL063W_idr_8,-10.60851818,,max,YPL063W_idr_8,3.65043164,
min,YPL064C_idr_2,-2.485734336,,max,YPL064C_idr_2,5.61470755,
min,YPL070W_idr_1,-5.968608033,,max,YPL070W_idr_1,2.739480643,4704-4803
min,YPL070W_idr_5,-8.78002927,,max,YPL070W_idr_5,4.739752937,
min,YPL070W_idr_7,-5.482165043,,max,YPL070W_idr_7,3.848338558,
min,YPL070W_idr_8,-3.678705669,,max,YPL070W_idr_8,5.246302582,
min,YPL072W_idr_1,-5.949317305,,max,YPL072W_idr_1,2.937199494,
min,YPL074W_idr_6,-4.414585744,,max,YPL074W_idr_6,2.401535563,
min,YPL074W_idr_7,-2.582897684,,max,YPL074W_idr_7,6.498034863,
min,YPL075W_idr_4,-3.240495274,,max,YPL075W_idr_4,9.653374961,
min,YPL075W_idr_6,-2.720219702,,max,YPL075W_idr_6,6.872017534,
min,YPL077C_idr_5,-2.351307951,,max,YPL077C_idr_5,3.511241195,
min,YPL078C_idr_1,-6.947198643,,max,YPL078C_idr_1,2.357683424,
min,YPL082C_idr_12,-12.54328214,,max,YPL082C_idr_12,8.292346471,
min,YPL082C_idr_17,-9.49553333,,max,YPL082C_idr_17,1.190576862,
min,YPL082C_idr_19,-9.772112653,,max,YPL082C_idr_19,12.80333939,
min,YPL082C_idr_23,-3.778612239,,max,YPL082C_idr_23,2.070337466,
min,YPL083C_idr_9,-12.57390611,,max,YPL083C_idr_9,6.555822469,
min,YPL084W_idr_2,-4.38176568,,max,YPL084W_idr_2,3.728044712,
min,YPL085W_idr_1,-4.524280152,,max,YPL085W_idr_1,5.683704635,
min,YPL085W_idr_11,-5.206934126,,max,YPL085W_idr_11,6.236941039,
min,YPL085W_idr_7,-5.43739727,,max,YPL085W_idr_7,3.883415592,
min,YPL085W_idr_8,-4.963551794,,max,YPL085W_idr_8,3.486739391,
min,YPL089C_idr_10,-3.051428769,,max,YPL089C_idr_10,7.219783609,
min,YPL089C_idr_12,-3.632215291,,max,YPL089C_idr_12,7.439826112,
min,YPL089C_idr_2,-6.964022024,,max,YPL089C_idr_2,8.563772022,
min,YPL092W_idr_2,-4.959536925,,max,YPL092W_idr_2,3.099394786,
min,YPL093W_idr_5,-6.138329816,,max,YPL093W_idr_5,2.194686786,
min,YPL094C_idr_2,-19.26660502,,max,YPL094C_idr_2,1.67121505,
min,YPL096W_idr_4,-6.43619607,,max,YPL096W_idr_4,2.299794921,
min,YPL097W_idr_1,-5.245201421,,max,YPL097W_idr_1,2.063133136,
min,YPL101W_idr_1,-15.93063159,,max,YPL101W_idr_1,3.395750328,
min,YPL101W_idr_4,-4.488747079,,max,YPL101W_idr_4,2.893495827,
min,YPL105C_idr_1,-5.473298302,,max,YPL105C_idr_1,8.060684734,
min,YPL105C_idr_2,-6.253227984,,max,YPL105C_idr_2,3.57987003,
min,YPL105C_idr_3,-3.430231653,,max,YPL105C_idr_3,1.319147769,
min,YPL106C_idr_2,-4.683482933,,max,YPL106C_idr_2,1.090948692,
min,YPL106C_idr_5,-3.182559925,,max,YPL106C_idr_5,4.584599836,
min,YPL107W_idr_1,-5.055494631,,max,YPL107W_idr_1,2.746010558,
min,YPL107W_idr_2,-8.216243167,,max,YPL107W_idr_2,2.888259111,
min,YPL109C_idr_6,-4.640516063,,max,YPL109C_idr_6,2.644685265,
min,YPL110C_idr_3,-8.434339121,,max,YPL110C_idr_3,2.305468651,
min,YPL110C_idr_5,-2.651517895,,max,YPL110C_idr_5,2.269501884,
min,YPL112C_idr_1,-4.745431865,,max,YPL112C_idr_1,3.546081651,
min,YPL115C_idr_3,-2.924574672,,max,YPL115C_idr_3,3.146412496,
min,YPL115C_idr_6,-9.213999345,,max,YPL115C_idr_6,0.76983502,
min,YPL115C_idr_7,-9.754571443,,max,YPL115C_idr_7,2.716653584,
min,YPL116W_idr_5,-6.188894152,,max,YPL116W_idr_5,2.373265512,
min,YPL116W_idr_7,-4.463445273,,max,YPL116W_idr_7,5.011043845,
min,YPL119C_idr_1,-11.66170558,,max,YPL119C_idr_1,8.453763397,
min,YPL119C_idr_2,-8.052404527,,max,YPL119C_idr_2,4.911753658,
min,YPL120W_idr_1,-5.753054687,,max,YPL120W_idr_1,5.628263837,
min,YPL122C_idr_2,-11.893987,,max,YPL122C_idr_2,2.086642432,
min,YPL123C_idr_1,-3.223064383,,max,YPL123C_idr_1,4.15685872,
min,YPL126W_idr_4,-4.335509093,,max,YPL126W_idr_4,7.710047334,
min,YPL127C_idr_1,-5.984385233,,max,YPL127C_idr_1,2.445211043,
min,YPL127C_idr_2,-5.289227905,,max,YPL127C_idr_2,5.430122133,
min,YPL128C_idr_2,-2.375782965,,max,YPL128C_idr_2,4.95479346,
min,YPL128C_idr_3,-2.769763488,,max,YPL128C_idr_3,7.163873519,
min,YPL129W_idr_2,-6.086372338,,max,YPL129W_idr_2,3.150226415,
min,YPL131W_idr_1,-10.382813,,max,YPL131W_idr_1,1.524395258,
min,YPL131W_idr_3,-9.218777668,,max,YPL131W_idr_3,0.874107858,
min,YPL132W_idr_2,-7.778567229,,max,YPL132W_idr_2,3.605510495,
min,YPL132W_idr_3,-4.078980601,,max,YPL132W_idr_3,2.917230002,
min,YPL133C_idr_2,-10.57671159,,max,YPL133C_idr_2,6.136926046,
min,YPL137C_idr_1,-4.887106499,,max,YPL137C_idr_1,4.389342342,
min,YPL137C_idr_3,-3.904437924,,max,YPL137C_idr_3,3.135419006,
min,YPL137C_idr_4,-7.779583748,,max,YPL137C_idr_4,7.584932252,
min,YPL137C_idr_5,-5.163546796,,max,YPL137C_idr_5,4.439611462,
min,YPL137C_idr_6,-2.110895051,,max,YPL137C_idr_6,2.429105071,
min,YPL140C_idr_1,-4.893465227,,max,YPL140C_idr_1,2.3505254,
min,YPL141C_idr_1,-10.48687365,,max,YPL141C_idr_1,6.567571705,
min,YPL141C_idr_2,-3.627402759,,max,YPL141C_idr_2,1.947008172,
min,YPL141C_idr_4,-8.469564219,,max,YPL141C_idr_4,4.422348378,
min,YPL146C_idr_11,-25.06195645,,max,YPL146C_idr_11,11.15986159,
min,YPL146C_idr_8,-6.917294596,,max,YPL146C_idr_8,2.146867278,
min,YPL147W_idr_6,-3.514667222,,max,YPL147W_idr_6,1.30841316,
min,YPL150W_idr_1,-14.20548272,,max,YPL150W_idr_1,1.856775966,
min,YPL150W_idr_3,-9.980415936,,max,YPL150W_idr_3,2.343820067,
min,YPL153C_idr_2,-2.161518754,,max,YPL153C_idr_2,2.115417428,
min,YPL153C_idr_4,-1.86820901,,max,YPL153C_idr_4,2.848601314,
min,YPL153C_idr_9,-3.9884979,,max,YPL153C_idr_9,4.801346344,
min,YPL155C_idr_1,-3.978724625,,max,YPL155C_idr_1,3.680553096,
min,YPL156C_idr_1,-6.794468472,,max,YPL156C_idr_1,3.109377997,
min,YPL156C_idr_2,-3.737506525,,max,YPL156C_idr_2,5.652757223,
min,YPL156C_idr_5,-3.510400041,,max,YPL156C_idr_5,4.641581327,
min,YPL157W_idr_2,-6.754360585,,max,YPL157W_idr_2,1.841182813,
min,YPL158C_idr_1,-2.040384811,,max,YPL158C_idr_1,5.293492025,
min,YPL158C_idr_4,-6.029176933,,max,YPL158C_idr_4,2.477546813,
min,YPL158C_idr_5,-4.350992566,,max,YPL158C_idr_5,3.93942766,
min,YPL158C_idr_6,-4.045939805,,max,YPL158C_idr_6,4.05432302,
min,YPL158C_idr_7,-6.929803735,,max,YPL158C_idr_7,10.86354897,
min,YPL158C_idr_8,-5.360489748,,max,YPL158C_idr_8,6.13978876,
min,YPL159C_idr_2,-4.008984176,,max,YPL159C_idr_2,4.364399342,
min,YPL162C_idr_3,-5.036574879,,max,YPL162C_idr_3,2.470072426,
min,YPL163C_idr_1,-7.795738731,,max,YPL163C_idr_1,2.718098886,
min,YPL163C_idr_2,-6.095628303,,max,YPL163C_idr_2,5.773636815,
min,YPL164C_idr_2,-3.321697988,,max,YPL164C_idr_2,1.44036036,
min,YPL164C_idr_5,-3.249767093,,max,YPL164C_idr_5,2.779249349,
min,YPL166W_idr_2,-2.779313182,,max,YPL166W_idr_2,2.509539357,
min,YPL167C_idr_20,-3.769670412,,max,YPL167C_idr_20,2.613297669,
min,YPL169C_idr_3,-8.005478479,,max,YPL169C_idr_3,3.989508227,
min,YPL170W_idr_1,-8.590540747,,max,YPL170W_idr_1,3.718025196,4804-4903
min,YPL172C_idr_4,-11.09615126,,max,YPL172C_idr_4,2.991731562,
min,YPL174C_idr_12,-1.876958133,,max,YPL174C_idr_12,3.755346405,
min,YPL176C_idr_1,-12.4623264,,max,YPL176C_idr_1,4.006020315,
min,YPL177C_idr_1,-2.015660114,,max,YPL177C_idr_1,3.913952454,
min,YPL177C_idr_4,-3.877694575,,max,YPL177C_idr_4,4.624546625,
min,YPL177C_idr_5,-3.447659761,,max,YPL177C_idr_5,2.869310402,
min,YPL178W_idr_4,-3.49875426,,max,YPL178W_idr_4,6.40892396,
min,YPL179W_idr_1,-4.330944933,,max,YPL179W_idr_1,4.952198581,
min,YPL180W_idr_1,-3.700147872,,max,YPL180W_idr_1,5.377584378,
min,YPL180W_idr_10,-4.356422089,,max,YPL180W_idr_10,6.835901442,
min,YPL180W_idr_4,-3.940427002,,max,YPL180W_idr_4,2.493028143,
min,YPL180W_idr_5,-8.639427264,,max,YPL180W_idr_5,7.731954585,
min,YPL180W_idr_9,-2.911375452,,max,YPL180W_idr_9,2.085446354,
min,YPL181W_idr_1,-9.136873379,,max,YPL181W_idr_1,4.730087343,
min,YPL181W_idr_3,-3.083529981,,max,YPL181W_idr_3,3.427125363,
min,YPL183W-A_idr_1,-11.0643567,,max,YPL183W-A_idr_1,3.117801448,
min,YPL184C_idr_1,-5.639320143,,max,YPL184C_idr_1,6.601965449,
min,YPL184C_idr_4,-5.821121626,,max,YPL184C_idr_4,4.946094645,
min,YPL186C_idr_4,-3.521712836,,max,YPL186C_idr_4,5.13730741,
min,YPL188W_idr_1,-11.95560146,,max,YPL188W_idr_1,7.095415929,
min,YPL189W_idr_2,-9.396857098,,max,YPL189W_idr_2,3.268584184,
min,YPL190C_idr_1,-6.736835702,,max,YPL190C_idr_1,4.733388779,
min,YPL190C_idr_3,-8.494301783,,max,YPL190C_idr_3,1.262799512,
min,YPL190C_idr_4,-11.89473008,,max,YPL190C_idr_4,4.440820898,
min,YPL191C_idr_5,-9.425050704,,max,YPL191C_idr_5,3.014466377,
min,YPL193W_idr_9,-2.778797127,,max,YPL193W_idr_9,3.818855131,
min,YPL194W_idr_5,-5.032424376,,max,YPL194W_idr_5,2.504553765,
min,YPL194W_idr_7,-5.333214988,,max,YPL194W_idr_7,2.681117628,
min,YPL194W_idr_8,-3.126159713,,max,YPL194W_idr_8,6.450196444,
